source_group	source_file	dataset_hint	cell_marker	line_number	evidence_kind	symbol	confidence	note	snippet
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1947	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1945:                     # Adding all-0 vector of length 128 if the center is not among the closest 48 neighbors of center\n1946:                     neighbor_m_message_vector_coming_from_center.append(np.zeros(128))\n1947:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1948:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1949:             mut[""neighbor_aa_identities""] = neighbor_aa_identities"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1948	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1946:                     neighbor_m_message_vector_coming_from_center.append(np.zeros(128))\n1947:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1948:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1949:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1950:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1949	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1947:             mut[""w_n_log_prob""] = neighbor_w_log_probs\n1948:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1949:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1950:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1951:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1950	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1948:             mut[""m_n_log_prob""] = neighbor_m_log_probs\n1949:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1950:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1951:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1952:             mut[""neighbor_w_neighbor_embedding""] = neighbor_w_embedding_info"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1951	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1949:             mut[""neighbor_aa_identities""] = neighbor_aa_identities\n1950:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1951:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1952:             mut[""neighbor_w_neighbor_embedding""] = neighbor_w_embedding_info\n1953:             mut[""neighbor_m_neighbor_embedding""] = neighbor_m_embedding_info"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1952	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1950:             mut[""neighbor_w_message_vector_coming_from_center""] = neighbor_w_message_vector_coming_from_center\n1951:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1952:             mut[""neighbor_w_neighbor_embedding""] = neighbor_w_embedding_info\n1953:             mut[""neighbor_m_neighbor_embedding""] = neighbor_m_embedding_info\n1954:         prot_end = time.time()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S669_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_669	%% cell 15 [code]	1953	v3_field_storage	V3 mutation-dictionary field	direct	One of the ProteinMPNN-derived V3 fields is stored in the mutation dictionary.	"1951:             mut[""neighbor_m_message_vector_coming_from_center""] = neighbor_m_message_vector_coming_from_center\n1952:             mut[""neighbor_w_neighbor_embedding""] = neighbor_w_embedding_info\n1953:             mut[""neighbor_m_neighbor_embedding""] = neighbor_m_embedding_info\n1954:         prot_end = time.time()\n1955:         print(f""Took {prot_end-prot_start} for {filename} with {mut_track+1} forward-mutations"")"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 7 [code]	831	modified_declayer_message_return	decoder message tensor	direct	DecLayer.forward returns per-edge decoder messages together with updated node state.	"829:\n830:         # ""h_message"" can be returned without dividing by ""self.scale"" also\n831:         return h_V, (h_message/self.scale)\n832:\n833:"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 7 [code]	1072	modified_forward_return_log_probs_messages_embeddings	log_probs, decoder_messages, h_V	direct	ProteinMPNN.forward returns log probabilities, decoder messages, and final node embeddings.	"1070:         # messages from the last layer decoder will also be returned for extracting neighbor-attention approximation\\n1071:         # last layer embeddings can be extracted from the ""h_V"" tensor\n1072:         return log_probs, decoder_messages, h_V\n1073:\n1074:"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 13 [code]	1610	neighbor_index_function_definition	return_neighbor_info	direct	Notebook-side helper exposes nearest-neighbor distances and residue indices from coordinates.	1608:     return D_neighbors, E_idx\n1609:\n1610: def return_neighbor_info(X, mask):\n1611:     b = X[:,:,1,:] - X[:,:,0,:]\n1612:     c = X[:,:,2,:] - X[:,:,1,:]
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 13 [code]	1610	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	1608:     return D_neighbors, E_idx\n1609:\n1610: def return_neighbor_info(X, mask):\n1611:     b = X[:,:,1,:] - X[:,:,0,:]\n1612:     c = X[:,:,2,:] - X[:,:,1,:]
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1770	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1768:             # get 48 norm values, and fetch out the k highest values from there\n1769:             message_norms = (torch.linalg.vector_norm(x=decoder_messages[0,seq_index,:,:],ord=2,dim=1))\n1770:             local_distances, local_neighbors = return_neighbor_info(X, mask)\n1771:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1772:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1890	neighbor_index_function_call	return_neighbor_info(X, mask)	direct	Feature-generation code asks for local neighbor distances and indices for the current featurized structure.	"1888:                 # for this, at first, we need to find which neighbor of ""n_ind"" is our center so that we can pull out the message vector coming from\n1889:                 # the center to the neighbor at ""n_ind""\n1890:                 loc_local_distances, loc_local_neighbors = return_neighbor_info(X, mask)\n1891:                 # ""neighbor_neighbor_index"" is the index of the center with respect to the neighbor at ""n_ind""\n1892:                 # if len(neighbor_neighbor_index) is 0, center is not among the spatially close 48 neighbors of the neighbor at ""n_ind"""
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1759	center_forward_tuple_unpack	mpnn_model forward tuple	direct	Main center-position call consumes all three modified forward outputs.	"1757:             = tied_featurize(batch_clones, device, chain_id_dict, fixed_positions_dict, omit_AA_dict, tied_positions_dict, pssm_dict, bias_by_res_dict)\n1758:             randn_1 = torch.randn(chain_M.shape, device=X.device)\n1759:             log_probs, decoder_messages, node_embedding_info = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1760:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1761:             mut[""log_prob""] = log_probs.cpu().data.numpy()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1761	center_log_prob_storage	"mut[""log_prob""]"	direct	Center-position log probabilities are stored into the mutation dictionary.	"1759:             log_probs, decoder_messages, node_embedding_info = mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)\n1760:             # Adding the log_probs to the same inner dictionary where DDG values exist for easier comparison\n1761:             mut[""log_prob""] = log_probs.cpu().data.numpy()\n1762:\n1763:             # the top_k attention weights will be stored here for weighted sum later"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1773	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1771:             # ""top_k_attended_neighbor_indices"" is the indices from [0,47] corresponding to the highest attended neighbors\n1772:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1773:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1774:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1775:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1774	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1772:             # top_(k-1) can technically be extracted from top_k, but currently just for simplicity and easier debugging, extracting everything separately\n1773:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1774:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1775:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1776:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1775	topk_message_neighbor_selection	torch.topk(message_norms)	direct	Highest-norm center-to-neighbor message edges are selected.	"1773:             top_15_attention_vals, top_15_attended_neighbor_indices = torch.topk(message_norms,k=15)\n1774:             top_10_attention_vals, top_10_attended_neighbor_indices = torch.topk(message_norms,k=10)\n1775:             top_5_attention_vals, top_5_attended_neighbor_indices = torch.topk(message_norms,k=5)\n1776:             # now, using ""local_neighbors"" to get the original indices of the neighbors corresponding to the top_k attended positions\n1777:             # taking both top_5 and top_10 for now"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1924	center_sequence_mutation	S[0,seq_index]	direct	The sequence tensor is edited at the center mutation before mutant neighbor tensors are extracted.	"1922:                 # How, do I only change the amino acids identity in the sequence, but keep the PDB backbone and everything same?\n1923:                 # At first, just try to manipulate the input ""S""\n1924:                 S[0,seq_index] = aa_1_N[alternate_aa]\n1925:                 n_log_probs  = \\n1926:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()"
git_exported_notebook_source	colab_notebooks_inventory_analysis/git_notebook_sources/S921_ProteinMPNNTesting_V6_V2.ipynb.py.txt	S_921	%% cell 15 [code]	1901	neighbor_log_prob_tensor_access	mpnn_model(...)[0]	direct	Neighbor residue log-probability vector is extracted from modified forward output index 0.	1899:                 # but, doing it this way for now, since I am getting CUDA out-of-memory errors due to some unsolved (for now) reason\n1900:                 n_log_probs  = \\n1901:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[0][0,n_ind,:].cpu().data.numpy()\n1902:                 decoder_message = \\n1903:                     mpnn_model(X, S, mask, chain_M*chain_M_pos, residue_idx, chain_encoding_all, randn_1)[1][0,n_ind,neighbor_neighbor_index,:].cpu().data.numpy()
